E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_57_839.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_57_839.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_57_839.jpg,0,1,0,30.19016
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_57_918.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_57_918.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_57_918.jpg,-0.2,1,0,30.18026
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_57_995.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_57_995.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_57_995.jpg,-0.35,1,0,30.16352
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_075.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_075.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_075.jpg,-0.5500001,1,0,30.13877
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_155.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_155.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_155.jpg,-0.7500002,1,0,30.11456
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_235.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_235.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_235.jpg,0,1,0,30.18493
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_314.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_314.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_314.jpg,0,1,0,30.18577
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_393.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_393.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_393.jpg,0,1,0,30.18925
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_473.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_473.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_473.jpg,-0.2,1,0,30.18322
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_552.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_552.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_552.jpg,-0.4,1,0,30.15816
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_635.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_635.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_635.jpg,-0.6000001,1,0,30.13118
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_716.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_716.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_716.jpg,0,1,0,30.18695
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_794.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_794.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_794.jpg,0,1,0,30.19129
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_870.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_870.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_870.jpg,0,1,0,30.18974
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_58_947.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_58_947.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_58_947.jpg,0,1,0,30.18928
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_024.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_024.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_024.jpg,0,1,0,30.18897
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_101.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_101.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_101.jpg,-0.2,1,0,30.18133
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_175.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_175.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_175.jpg,-0.4,1,0,30.1566
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_254.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_254.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_254.jpg,-0.5500001,1,0,30.13241
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_330.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_330.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_330.jpg,-0.7500002,1,0,30.11806
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_408.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_408.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_408.jpg,-0.9500002,1,0,30.09661
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_490.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_490.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_490.jpg,0,1,0,30.17314
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_568.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_568.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_568.jpg,0,1,0,30.19011
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_650.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_650.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_650.jpg,0,1,0,30.19153
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_738.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_738.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_738.jpg,0,1,0,30.19048
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_809.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_809.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_809.jpg,0,1,0,30.18297
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_890.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_890.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_890.jpg,0,1,0,30.19307
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_03_59_970.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_03_59_970.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_03_59_970.jpg,0,1,0,30.19242
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_071.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_071.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_071.jpg,0,1,0,30.18966
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_143.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_143.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_143.jpg,-0.2,1,0,30.17886
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_219.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_219.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_219.jpg,-0.4,1,0,30.15803
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_300.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_300.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_300.jpg,-0.6000001,1,0,30.13264
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_385.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_385.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_385.jpg,-0.8000001,1,0,30.1061
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_467.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_467.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_467.jpg,0,1,0,30.18058
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_546.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_546.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_546.jpg,0,1,0,30.19007
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_630.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_630.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_630.jpg,0,1,0,30.1907
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_713.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_713.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_713.jpg,0,1,0,30.18955
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_799.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_799.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_799.jpg,0,1,0,30.19093
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_883.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_883.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_883.jpg,0,1,0,30.19108
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_00_966.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_00_966.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_00_966.jpg,0,1,0,30.19094
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_051.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_051.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_051.jpg,0,1,0,30.19006
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_140.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_140.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_140.jpg,-0.25,1,0,30.17473
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_228.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_228.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_228.jpg,-0.45,1,0,30.15029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_320.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_320.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_320.jpg,-0.7,1,0,30.12053
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_419.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_419.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_419.jpg,0,1,0,30.18532
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_509.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_509.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_509.jpg,0,1,0,30.18944
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_603.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_603.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_603.jpg,0,1,0,30.19022
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_696.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_696.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_696.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_789.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_789.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_789.jpg,0,1,0,30.19032
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_887.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_887.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_887.jpg,0,1,0,30.19027
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_01_983.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_01_983.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_01_983.jpg,-0.25,1,0,30.17477
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_078.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_078.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_078.jpg,-0.5000001,1,0,30.14537
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_174.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_174.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_174.jpg,0,1,0,30.1876
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_275.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_275.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_275.jpg,0,1,0,30.18998
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_371.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_371.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_371.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_466.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_466.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_466.jpg,0,1,0,30.19031
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_562.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_562.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_562.jpg,-0.25,1,0,30.17526
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_663.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_663.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_663.jpg,-0.5000001,1,0,30.14565
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_740.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_740.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_740.jpg,0,1,0,30.18749
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_823.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_823.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_823.jpg,0,1,0,30.18975
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_903.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_903.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_903.jpg,0,1,0,30.1902
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_02_987.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_02_987.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_02_987.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_072.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_072.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_072.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_156.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_156.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_156.jpg,-0.25,1,0,30.17519
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_246.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_246.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_246.jpg,0,1,0,30.1902
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_337.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_337.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_337.jpg,0,1,0,30.19028
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_427.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_427.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_427.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_511.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_511.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_511.jpg,0,1,0,30.19036
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_596.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_596.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_596.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_697.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_697.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_697.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_788.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_788.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_788.jpg,0,1,0,30.19032
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_886.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_886.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_886.jpg,0,1,0,30.19031
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_03_980.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_03_980.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_03_980.jpg,0,1,0,30.19028
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_077.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_077.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_077.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_183.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_183.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_183.jpg,0,1,0,30.19031
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_277.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_277.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_277.jpg,0,1,0,30.1902
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_371.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_371.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_371.jpg,0,1,0,30.19028
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_480.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_480.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_480.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_571.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_571.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_571.jpg,0,1,0,30.19033
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_670.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_670.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_670.jpg,0,1,0,30.19028
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_759.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_759.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_759.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_857.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_857.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_857.jpg,0,1,0,30.19031
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_04_951.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_04_951.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_04_951.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_039.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_039.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_039.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_129.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_129.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_129.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_216.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_216.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_216.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_300.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_300.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_300.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_382.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_382.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_382.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_464.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_464.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_464.jpg,0,1,0,30.19032
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_532.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_532.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_532.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_606.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_606.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_606.jpg,0,1,0,30.19031
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_683.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_683.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_683.jpg,0,1,0,30.19027
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_764.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_764.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_764.jpg,0,1,0,30.19027
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_845.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_845.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_845.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_05_981.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_05_981.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_05_981.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_053.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_053.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_053.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_125.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_125.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_125.jpg,0,1,0,30.19031
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_197.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_197.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_197.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_269.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_269.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_269.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_340.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_340.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_340.jpg,0,1,0,30.19024
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_415.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_415.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_415.jpg,0,1,0,30.19029
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_481.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_481.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_481.jpg,0,1,0,30.1903
E:\PC drive\Udemy\Data\IMG\center_2021_07_24_13_04_06_551.jpg,E:\PC drive\Udemy\Data\IMG\left_2021_07_24_13_04_06_551.jpg,E:\PC drive\Udemy\Data\IMG\right_2021_07_24_13_04_06_551.jpg,0,1,0,30.19044
